product_id,category_id,bounding_box,occlusion,viewpoint,zoom-in,image,pattern,color
P04479,11,"[222, 180, 424, 454]",1,2,1,004479.jpg,printed,Silver
P04480,11,"[215, 211, 400, 464]",1,2,1,004480.jpg,printed,Gray
P04481,3,"[112, 0, 466, 605]",2,2,2,004481.jpg,plain,Gray
P04483,3,"[67, 354, 636, 958]",3,3,1,004483.jpg,plain,Gray
P04484,3,"[101, 318, 636, 916]",2,2,1,004484.jpg,plain,Gray
P04491,1,"[0, 63, 466, 623]",1,1,2,004491.jpg,plain,Gray
P04492,1,"[0, 3, 467, 623]",1,1,3,004492.jpg,printed,Gray
P04503,3,"[83, 111, 341, 350]",2,2,2,004503.jpg,printed,Gray
P04504,1,"[0, 0, 466, 631]",1,1,3,004504.jpg,printed,Brown
P04505,3,"[1, 146, 325, 623]",2,2,2,004505.jpg,printed,Gray
P04506,1,"[1, 0, 466, 620]",1,1,3,004506.jpg,printed,Gray
P04508,1,"[0, 0, 464, 824]",2,2,2,004508.jpg,plain,Charcoal
P04510,3,"[63, 33, 352, 418]",2,2,1,004510.jpg,printed,Charcoal
P04511,1,"[0, 0, 465, 624]",1,1,3,004511.jpg,plain,Charcoal
P04513,3,"[1, 2, 467, 623]",1,2,3,004513.jpg,printed,Charcoal
P04515,3,"[2, 0, 467, 631]",1,1,2,004515.jpg,plain,Gray
P04516,3,"[2, 77, 466, 831]",2,2,2,004516.jpg,printed,Gray
P04517,1,"[0, 0, 350, 423]",2,1,2,004517.jpg,plain,Gray
P04546,6,"[144, 0, 339, 156]",1,2,2,004546.jpg,plain,Charcoal
P04566,8,"[22, 106, 442, 682]",1,1,1,004566.jpg,plain,Tan
P04572,8,"[10, 128, 808, 1074]",2,3,1,004572.jpg,plain,Silver
P04589,1,"[0, 102, 464, 735]",1,1,2,004589.jpg,plain,Gray
P04601,0,"[38, 121, 444, 668]",1,1,1,004601.jpg,printed,Tan
P04617,6,"[293, 116, 651, 407]",1,2,1,004617.jpg,plain,Charcoal
P04618,6,"[261, 126, 622, 411]",1,2,1,004618.jpg,plain,Pink
P04621,6,"[94, 46, 326, 222]",1,2,1,004621.jpg,plain,Lavender
P04622,6,"[252, 83, 640, 424]",1,2,1,004622.jpg,plain,Tan
P04625,6,"[223, 102, 616, 433]",1,2,1,004625.jpg,plain,Silver
P04626,6,"[268, 94, 647, 410]",1,2,1,004626.jpg,plain,Silver
P04629,6,"[235, 110, 633, 416]",1,2,1,004629.jpg,plain,Lavender
P04631,6,"[118, 43, 341, 228]",2,2,1,004631.jpg,plain,Peach
P04633,6,"[112, 46, 336, 216]",2,2,1,004633.jpg,plain,Silver
P04635,6,"[114, 47, 348, 227]",2,2,1,004635.jpg,plain,Silver
P04636,6,"[107, 60, 330, 229]",2,2,1,004636.jpg,plain,Charcoal
P04639,6,"[118, 76, 344, 248]",2,2,1,004639.jpg,plain,Silver
P04640,6,"[116, 53, 345, 223]",1,2,1,004640.jpg,plain,Pink
P04643,6,"[269, 50, 630, 445]",1,2,1,004643.jpg,plain,Pink
P04644,11,"[0, 0, 467, 623]",1,1,2,004644.jpg,printed,Gray
P04645,11,"[0, 0, 467, 623]",1,1,2,004645.jpg,printed,Gray
P04646,11,"[33, 146, 419, 694]",2,2,1,004646.jpg,plain,Peach
P04647,11,"[77, 20, 370, 501]",1,2,1,004647.jpg,plain,Tan
P04648,11,"[136, 22, 563, 563]",1,2,1,004648.jpg,printed,Tan
P04649,11,"[23, 54, 553, 716]",2,2,1,004649.jpg,printed,Tan
P04650,11,"[0, 0, 572, 727]",1,2,3,004650.jpg,printed,Tan
P04651,6,"[1, 72, 467, 350]",1,1,2,004651.jpg,plain,Charcoal
P04655,6,"[69, 29, 570, 575]",2,2,1,004655.jpg,plain,Charcoal
P04657,6,"[0, 141, 466, 667]",2,2,2,004657.jpg,plain,Gray
P04659,6,"[0, 8, 99, 89]",1,1,2,004659.jpg,plain,Gray
P04667,9,"[0, 278, 467, 623]",2,2,2,004667.jpg,plain,Silver
P04668,9,"[0, 201, 467, 623]",1,2,2,004668.jpg,plain,Gray
P04669,9,"[119, 109, 305, 527]",2,2,1,004669.jpg,plain,Gray
P04670,9,"[140, 160, 256, 354]",1,2,1,004670.jpg,printed,Charcoal
P04671,9,"[92, 162, 246, 399]",1,2,2,004671.jpg,plain,Silver
P04672,9,"[86, 129, 216, 372]",2,2,1,004672.jpg,plain,Gray
P04673,9,"[15, 259, 467, 623]",1,3,2,004673.jpg,plain,Tan
P04674,9,"[0, 192, 467, 830]",1,2,2,004674.jpg,plain,Gray
P04675,9,"[176, 308, 310, 561]",1,2,1,004675.jpg,printed,Charcoal
P04676,9,"[9, 111, 221, 399]",2,2,2,004676.jpg,plain,Lavender
P04677,9,"[347, 111, 594, 510]",1,2,1,004677.jpg,plain,Lavender
P04678,9,"[442, 160, 632, 550]",2,2,1,004678.jpg,plain,Silver
P04679,9,"[162, 200, 308, 475]",1,2,1,004679.jpg,plain,Lavender
P04680,9,"[356, 246, 650, 586]",1,2,2,004680.jpg,plain,Silver
P04681,9,"[491, 190, 667, 573]",1,2,1,004681.jpg,plain,Silver
P04682,9,"[192, 493, 409, 889]",2,2,1,004682.jpg,plain,Silver
P04683,9,"[361, 143, 610, 472]",2,2,1,004683.jpg,plain,Lavender
P04684,9,"[200, 264, 438, 683]",2,2,1,004684.jpg,plain,Lavender
P04685,9,"[150, 185, 527, 839]",1,3,1,004685.jpg,plain,Silver
P04686,9,"[148, 242, 387, 642]",2,2,1,004686.jpg,plain,Silver
P04687,9,"[336, 157, 542, 493]",1,2,1,004687.jpg,plain,Lavender
P04688,4,"[0, 12, 442, 622]",1,1,2,004688.jpg,plain,Charcoal
P04691,4,"[1, 20, 467, 623]",1,1,3,004691.jpg,plain,Charcoal
P04694,4,"[0, 35, 466, 585]",1,1,2,004694.jpg,printed,Charcoal
P04695,4,"[1, 9, 350, 467]",1,1,2,004695.jpg,printed,Charcoal
P04699,4,"[96, 80, 878, 1319]",1,2,2,004699.jpg,printed,Gray
P04705,8,"[0, 57, 467, 623]",1,1,3,004705.jpg,printed,Charcoal
P04706,8,"[0, 62, 449, 623]",1,2,2,004706.jpg,plain,Charcoal
P04707,8,"[36, 61, 397, 588]",1,1,1,004707.jpg,plain,Charcoal
P04708,8,"[0, 0, 467, 585]",1,2,3,004708.jpg,plain,Charcoal
P04710,8,"[26, 97, 459, 594]",1,1,1,004710.jpg,plain,Charcoal
P04711,8,"[0, 0, 467, 582]",1,2,3,004711.jpg,plain,Charcoal
P04712,8,"[0, 0, 467, 560]",1,1,3,004712.jpg,printed,Charcoal
P04713,8,"[0, 21, 467, 614]",1,1,2,004713.jpg,plain,Charcoal
P04714,8,"[38, 63, 401, 586]",1,1,1,004714.jpg,plain,Charcoal
P04715,8,"[85, 0, 447, 490]",1,2,2,004715.jpg,printed,Gray
P04716,8,"[83, 41, 361, 464]",1,2,1,004716.jpg,plain,Charcoal
P04717,8,"[22, 19, 397, 534]",1,1,1,004717.jpg,plain,Charcoal
P04719,8,"[0, 6, 450, 630]",1,1,2,004719.jpg,plain,Charcoal
P04720,8,"[0, 0, 462, 589]",1,1,2,004720.jpg,plain,Charcoal
P04721,8,"[0, 0, 467, 581]",1,1,3,004721.jpg,printed,Charcoal
P04722,8,"[0, 0, 467, 599]",1,1,2,004722.jpg,printed,Charcoal
P04734,12,"[169, 281, 284, 477]",1,2,1,004734.jpg,plain,Charcoal
P04735,12,"[78, 185, 375, 674]",1,2,1,004735.jpg,plain,Charcoal
P04736,12,"[113, 0, 446, 623]",1,2,2,004736.jpg,printed,Charcoal
P04737,12,"[126, 238, 421, 623]",2,2,2,004737.jpg,printed,Gray
P04738,12,"[165, 279, 609, 875]",2,3,1,004738.jpg,printed,Silver
P04739,12,"[284, 133, 448, 412]",1,2,1,004739.jpg,plain,Gray
P04740,12,"[242, 251, 519, 787]",1,2,1,004740.jpg,plain,Gray
P04741,12,"[200, 314, 511, 835]",1,2,1,004741.jpg,printed,Gray
P04742,12,"[203, 263, 490, 705]",2,2,1,004742.jpg,plain,Tan
P04743,12,"[261, 110, 451, 415]",1,2,1,004743.jpg,plain,Gray
P04744,12,"[136, 121, 571, 819]",1,3,1,004744.jpg,plain,Gray
P04745,12,"[96, 142, 355, 578]",1,2,1,004745.jpg,plain,Gray
P04746,12,"[265, 127, 519, 438]",2,3,1,004746.jpg,plain,Tan
P04747,12,"[238, 309, 477, 744]",2,3,1,004747.jpg,printed,Tan
P04748,12,"[101, 21, 499, 384]",1,2,1,004748.jpg,plain,Tan
P04752,6,"[196, 136, 480, 468]",2,2,1,004752.jpg,plain,Gray
P04754,9,"[10, 2, 431, 566]",2,2,1,004754.jpg,printed,Gray
P04757,9,"[138, 166, 386, 450]",3,2,1,004757.jpg,plain,Gray
P04760,9,"[36, 349, 568, 846]",2,2,1,004760.jpg,plain,Gray
P04761,9,"[65, 455, 637, 1236]",2,2,1,004761.jpg,plain,Gray
P04763,0,"[12, 0, 442, 350]",1,1,2,004763.jpg,printed,Tan
P04764,0,"[2, 42, 466, 623]",1,2,2,004764.jpg,plain,Silver
P04765,0,"[0, 1, 372, 267]",1,2,2,004765.jpg,plain,Silver
P04766,0,"[0, 84, 466, 623]",1,2,3,004766.jpg,plain,Silver
P04768,0,"[0, 74, 350, 413]",1,1,2,004768.jpg,plain,Gray
P04769,0,"[12, 1, 444, 350]",1,1,2,004769.jpg,plain,Tan
P04770,0,"[0, 1, 467, 351]",1,1,3,004770.jpg,printed,Tan
P04774,9,"[147, 152, 246, 275]",1,2,1,004774.jpg,plain,Gray
P04775,9,"[45, 96, 314, 389]",1,3,1,004775.jpg,plain,Tan
P04776,9,"[106, 230, 529, 931]",2,2,1,004776.jpg,plain,Silver
P04777,8,"[0, 45, 467, 340]",1,1,2,004777.jpg,plain,Gray
P04778,8,"[0, 55, 453, 311]",1,1,2,004778.jpg,plain,Charcoal
P04779,8,"[55, 241, 417, 545]",1,1,1,004779.jpg,printed,Charcoal
P04786,6,"[0, 1, 467, 467]",1,1,3,004786.jpg,plain,Gray
P04795,1,"[0, 26, 467, 262]",1,1,2,004795.jpg,plain,Gray
P04797,1,"[0, 42, 466, 623]",1,1,2,004797.jpg,plain,Charcoal
P04803,1,"[14, 245, 638, 959]",1,3,2,004803.jpg,printed,Gray
P04804,1,"[4, 181, 467, 700]",1,3,2,004804.jpg,printed,Gray
P04814,9,"[93, 37, 430, 758]",2,1,1,004814.jpg,printed,Gray
P04815,9,"[77, 43, 422, 688]",2,1,1,004815.jpg,printed,Gray
P04816,9,"[182, 23, 332, 265]",2,2,1,004816.jpg,printed,Charcoal
P04818,9,"[1, 275, 459, 701]",2,2,2,004818.jpg,printed,Gray
P04819,9,"[191, 92, 471, 497]",2,2,1,004819.jpg,printed,Gray
P04820,9,"[80, 159, 401, 693]",2,2,1,004820.jpg,printed,Gray
P04821,9,"[87, 240, 505, 639]",2,2,2,004821.jpg,printed,Gray
P04822,7,"[11, 1, 441, 458]",1,2,2,004822.jpg,plain,Charcoal
P04823,7,"[97, 2, 520, 803]",1,2,1,004823.jpg,plain,Gray
P04829,7,"[161, 3, 394, 406]",1,2,1,004829.jpg,plain,Gray
P04855,0,"[0, 18, 466, 592]",1,1,3,004855.jpg,printed,Gray
P04856,0,"[431, 167, 878, 582]",1,2,2,004856.jpg,printed,Tan
P04857,0,"[266, 191, 715, 582]",2,3,2,004857.jpg,printed,Tan
P04858,0,"[208, 572, 440, 851]",2,2,1,004858.jpg,printed,Gray
P04862,0,"[362, 26, 793, 467]",2,2,2,004862.jpg,plain,Silver
P04863,0,"[0, 196, 466, 639]",1,1,2,004863.jpg,plain,Lavender
P04866,1,"[0, 0, 466, 831]",1,2,3,004866.jpg,printed,Gray
P04868,3,"[54, 0, 331, 432]",2,2,2,004868.jpg,plain,Gray
P04870,3,"[203, 51, 522, 656]",2,3,1,004870.jpg,plain,Gray
P04873,3,"[104, 38, 428, 648]",2,3,1,004873.jpg,plain,Gray
P04874,3,"[225, 127, 602, 666]",2,3,1,004874.jpg,plain,Gray
P04879,7,"[106, 8, 436, 622]",1,1,1,004879.jpg,plain,Tan
P04888,8,"[175, 83, 448, 610]",1,3,2,004888.jpg,printed,Gray
P04897,7,"[87, 31, 437, 787]",2,2,1,004897.jpg,plain,Gray
P04898,7,"[101, 37, 363, 547]",1,2,1,004898.jpg,plain,Gray
P04899,7,"[81, 0, 640, 560]",1,2,2,004899.jpg,plain,Tan
P04902,11,"[67, 1, 196, 276]",1,2,2,004902.jpg,printed,Tan
P04903,11,"[54, 71, 180, 334]",1,2,1,004903.jpg,printed,Gray
P04904,11,"[68, 60, 164, 199]",2,2,1,004904.jpg,printed,Tan
P04905,11,"[78, 78, 146, 220]",2,3,1,004905.jpg,plain,Silver
P04906,11,"[36, 64, 164, 258]",2,2,1,004906.jpg,plain,Silver
P04907,11,"[167, 215, 408, 597]",2,3,1,004907.jpg,plain,Silver
P04908,11,"[211, 168, 388, 477]",2,2,1,004908.jpg,printed,Silver
P04909,11,"[0, 10, 497, 639]",2,2,2,004909.jpg,printed,Tan
P04910,11,"[161, 3, 391, 478]",2,2,1,004910.jpg,plain,Silver
P04911,11,"[29, 29, 419, 649]",1,2,1,004911.jpg,printed,Tan
P04912,11,"[116, 179, 304, 510]",2,2,1,004912.jpg,printed,Silver
P04913,11,"[131, 26, 473, 561]",1,2,1,004913.jpg,printed,Tan
P04914,11,"[132, 191, 356, 627]",2,3,1,004914.jpg,plain,Silver
P04915,11,"[165, 53, 476, 556]",1,2,1,004915.jpg,printed,Gray
P04916,11,"[162, 199, 396, 617]",2,2,1,004916.jpg,plain,Silver
P04917,11,"[136, 30, 484, 589]",1,2,1,004917.jpg,printed,Tan
P04918,1,"[0, 0, 350, 467]",1,1,2,004918.jpg,printed,Gray
P04919,1,"[0, 21, 439, 623]",1,1,2,004919.jpg,printed,Gray
P04920,1,"[0, 23, 466, 623]",1,1,3,004920.jpg,printed,Gray
P04936,7,"[165, 57, 363, 643]",1,2,1,004936.jpg,plain,Gray
P04937,7,"[185, 79, 522, 871]",1,2,1,004937.jpg,plain,Tan
P04940,7,"[189, 99, 510, 908]",1,2,1,004940.jpg,plain,Gray
P04941,7,"[240, 77, 476, 777]",1,2,1,004941.jpg,plain,Silver
P04942,7,"[223, 55, 511, 871]",1,2,1,004942.jpg,plain,Silver
P04947,11,"[79, 127, 137, 222]",1,2,1,004947.jpg,printed,Gray
P04948,11,"[50, 124, 222, 381]",1,2,2,004948.jpg,printed,Gray
P04949,11,"[32, 82, 175, 313]",2,2,1,004949.jpg,printed,Gray
P04950,11,"[0, 98, 154, 309]",2,2,1,004950.jpg,printed,Tan
P04951,11,"[13, 164, 256, 382]",1,2,2,004951.jpg,plain,Silver
P04952,11,"[132, 129, 196, 285]",1,2,1,004952.jpg,printed,Gray
P04953,11,"[82, 56, 198, 336]",2,2,1,004953.jpg,printed,Gray
P04954,11,"[64, 118, 142, 264]",1,2,1,004954.jpg,printed,Charcoal
P04955,11,"[126, 195, 174, 266]",1,2,1,004955.jpg,plain,Tan
P04956,11,"[144, 321, 456, 956]",2,3,1,004956.jpg,printed,Gray
P04957,11,"[182, 285, 407, 673]",1,2,1,004957.jpg,printed,Gray
P04958,11,"[3, 100, 608, 892]",1,3,1,004958.jpg,printed,Tan
P04959,11,"[43, 368, 496, 959]",1,2,2,004959.jpg,stripes,Gray
P04960,11,"[189, 242, 438, 663]",1,2,1,004960.jpg,printed,Gray
P04961,11,"[45, 0, 469, 455]",2,2,2,004961.jpg,printed,Gray
P04962,11,"[91, 0, 477, 500]",2,2,2,004962.jpg,printed,Gray
P04963,11,"[19, 309, 462, 906]",2,2,1,004963.jpg,printed,Gray
P04964,11,"[0, 314, 518, 959]",3,2,2,004964.jpg,printed,Gray
P04965,11,"[75, 319, 436, 938]",2,2,1,004965.jpg,printed,Gray
P04966,11,"[154, 7, 447, 574]",1,3,1,004966.jpg,printed,Tan
P04967,11,"[178, 263, 402, 649]",2,2,1,004967.jpg,printed,Gray
P04968,11,"[155, 350, 473, 760]",1,3,1,004968.jpg,printed,Gray
P04969,11,"[131, 139, 417, 593]",1,2,1,004969.jpg,printed,Gray
P04970,11,"[204, 329, 427, 673]",2,2,1,004970.jpg,printed,Gray
P04971,11,"[95, 11, 398, 604]",2,3,1,004971.jpg,printed,Tan
P04972,0,"[144, 2, 405, 455]",1,1,1,004972.jpg,plain,Black
P04973,0,"[24, 164, 440, 559]",1,1,1,004973.jpg,printed,Charcoal
P05004,0,"[0, 18, 467, 549]",1,1,2,005004.jpg,plain,Tan
P05005,0,"[0, 284, 408, 622]",2,2,2,005005.jpg,plain,Gray
P05024,1,"[0, 225, 439, 623]",1,3,3,005024.jpg,printed,Silver
P05025,1,"[0, 212, 466, 623]",1,2,2,005025.jpg,plain,Silver
P05027,1,"[58, 210, 466, 623]",1,2,2,005027.jpg,plain,Silver
P05028,1,"[1, 170, 466, 623]",2,2,3,005028.jpg,plain,Silver
P05040,10,"[41, 0, 427, 606]",1,1,2,005040.jpg,printed,Gray
P05041,10,"[12, 0, 444, 622]",1,1,2,005041.jpg,plain,Gray
P05042,10,"[96, 184, 547, 567]",1,2,1,005042.jpg,plain,Silver
P05043,10,"[0, 179, 567, 852]",1,2,2,005043.jpg,plain,Silver
P05044,10,"[172, 177, 415, 670]",2,2,1,005044.jpg,plain,Silver
P05045,10,"[102, 19, 453, 492]",1,2,1,005045.jpg,plain,Silver
P05046,10,"[27, 11, 573, 721]",1,2,1,005046.jpg,plain,Silver
P05047,10,"[169, 8, 602, 499]",1,2,1,005047.jpg,printed,Silver
P05048,10,"[78, 15, 586, 492]",1,2,1,005048.jpg,plain,Silver
P05049,10,"[94, 13, 525, 479]",1,2,2,005049.jpg,plain,Silver
P05050,10,"[71, 24, 529, 749]",2,2,1,005050.jpg,plain,Silver
P05051,10,"[81, 15, 403, 505]",1,2,1,005051.jpg,plain,Silver
P05052,10,"[188, 11, 489, 461]",1,2,1,005052.jpg,plain,Silver
P05053,10,"[132, 83, 480, 639]",1,2,1,005053.jpg,plain,Silver
P05054,10,"[39, 14, 383, 480]",1,2,1,005054.jpg,plain,Silver
P05055,10,"[143, 16, 448, 717]",1,2,1,005055.jpg,printed,Silver
P05056,10,"[108, 45, 445, 516]",1,3,1,005056.jpg,plain,Silver
P05057,10,"[221, 2, 450, 533]",1,2,1,005057.jpg,plain,Silver
P05058,10,"[23, 2, 602, 449]",1,2,1,005058.jpg,plain,Silver
P05059,10,"[191, 21, 416, 460]",2,2,1,005059.jpg,plain,Silver
P05067,1,"[0, 0, 467, 350]",1,1,3,005067.jpg,plain,Gray
P05068,1,"[1, 32, 465, 624]",1,2,3,005068.jpg,printed,Silver
P05070,9,"[0, 0, 351, 532]",1,3,2,005070.jpg,printed,Tan
P05071,9,"[301, 249, 553, 564]",1,2,1,005071.jpg,plain,Silver
P05072,9,"[240, 48, 550, 495]",1,3,1,005072.jpg,plain,Silver
P05073,9,"[141, 358, 587, 769]",1,2,2,005073.jpg,plain,Silver
P05074,9,"[311, 319, 419, 487]",1,2,1,005074.jpg,printed,Silver
P05075,9,"[311, 376, 425, 562]",1,2,1,005075.jpg,plain,Silver
P05076,9,"[290, 239, 488, 525]",1,2,1,005076.jpg,printed,Pink
P05077,9,"[460, 281, 546, 470]",2,3,1,005077.jpg,plain,Silver
P05079,1,"[32, 0, 466, 570]",2,2,2,005079.jpg,printed,Charcoal
P05083,7,"[0, 1, 390, 299]",2,2,2,005083.jpg,plain,Charcoal
P05084,7,"[95, 24, 560, 772]",1,2,1,005084.jpg,plain,Gray
P05085,7,"[95, 7, 497, 757]",1,2,1,005085.jpg,plain,Gray
P05086,7,"[1, 0, 625, 794]",1,2,2,005086.jpg,plain,Gray
P05087,7,"[184, 60, 523, 776]",1,2,1,005087.jpg,printed,Gray
P05088,7,"[0, 0, 457, 580]",1,2,2,005088.jpg,plain,Gray
P05089,7,"[213, 29, 480, 773]",1,3,1,005089.jpg,plain,Gray
P05090,7,"[0, 99, 604, 821]",1,2,2,005090.jpg,plain,Gray
P05091,7,"[213, 73, 522, 804]",1,2,1,005091.jpg,plain,Gray
P05092,6,"[0, 0, 463, 554]",1,2,3,005092.jpg,plain,Charcoal
P05093,6,"[227, 84, 538, 424]",2,2,1,005093.jpg,printed,Charcoal
P05095,6,"[207, 439, 392, 564]",2,3,1,005095.jpg,printed,Charcoal
P05096,6,"[99, 24, 656, 611]",2,2,2,005096.jpg,plain,Gray
P05099,6,"[130, 286, 380, 494]",2,3,1,005099.jpg,plain,Charcoal
P05101,6,"[68, 136, 436, 549]",1,2,1,005101.jpg,plain,Charcoal
P05105,0,"[2, 36, 467, 586]",1,2,3,005105.jpg,printed,Gray
P05108,0,"[3, 262, 467, 620]",1,2,2,005108.jpg,plain,Gray
P05109,0,"[0, 9, 467, 643]",1,2,2,005109.jpg,printed,Charcoal
P05118,1,"[0, 0, 350, 341]",1,1,2,005118.jpg,printed,Gray
P05125,1,"[22, 285, 398, 637]",1,3,1,005125.jpg,printed,Tan
P05127,1,"[356, 310, 762, 657]",1,3,1,005127.jpg,printed,Silver
P05134,7,"[223, 2, 538, 615]",1,2,2,005134.jpg,plain,Gray
P05136,7,"[290, 0, 512, 612]",1,3,1,005136.jpg,plain,Gray
P05138,7,"[182, 28, 431, 631]",1,3,1,005138.jpg,plain,Charcoal
P05140,7,"[147, 0, 606, 573]",1,2,2,005140.jpg,plain,Gray
P05141,7,"[226, 0, 500, 572]",1,2,2,005141.jpg,plain,Gray
P05142,7,"[297, 42, 460, 555]",2,3,1,005142.jpg,plain,Silver
P05143,7,"[98, 2, 386, 563]",1,2,2,005143.jpg,plain,Gray
P05144,10,"[0, 25, 397, 352]",1,2,2,005144.jpg,stripes,Gray
P05145,10,"[101, 148, 383, 692]",1,2,1,005145.jpg,printed,Tan
P05146,10,"[202, 16, 571, 690]",2,2,1,005146.jpg,printed,Tan
P05147,10,"[173, 56, 690, 741]",1,2,1,005147.jpg,printed,Tan
P05148,10,"[200, 16, 507, 742]",2,2,1,005148.jpg,printed,Gray
P05149,10,"[293, 155, 597, 742]",1,2,1,005149.jpg,printed,Tan
P05150,10,"[191, 2, 527, 732]",2,2,2,005150.jpg,plain,Gray
P05151,10,"[228, 4, 695, 730]",1,3,1,005151.jpg,printed,Gray
P05152,1,"[0, 0, 466, 623]",1,1,3,005152.jpg,plain,Gray
P05172,1,"[33, 1, 466, 525]",1,2,2,005172.jpg,plain,Gray
P05173,1,"[0, 11, 454, 605]",1,2,2,005173.jpg,plain,Tan
P05174,1,"[39, 32, 466, 623]",1,2,2,005174.jpg,plain,Silver
P05177,6,"[21, 0, 425, 260]",1,1,3,005177.jpg,plain,Gray
P05183,0,"[0, 0, 465, 627]",2,2,3,005183.jpg,printed,Tan
P05184,0,"[190, 214, 520, 525]",3,2,1,005184.jpg,printed,Gray
P05186,0,"[56, 319, 386, 707]",3,2,1,005186.jpg,plain,Gray
P05188,0,"[95, 278, 404, 595]",3,2,1,005188.jpg,plain,Charcoal
P05189,0,"[67, 224, 381, 584]",3,2,1,005189.jpg,printed,Gray
P05190,0,"[2, 10, 467, 602]",2,2,2,005190.jpg,printed,Gray
P05199,12,"[140, 0, 537, 385]",1,2,2,005199.jpg,plain,Gray
P05200,8,"[30, 29, 422, 330]",1,1,1,005200.jpg,plain,Charcoal
P05201,8,"[310, 75, 417, 226]",1,2,1,005201.jpg,plain,Charcoal
P05203,8,"[148, 120, 321, 359]",1,2,1,005203.jpg,plain,Charcoal
P05212,8,"[376, 66, 521, 224]",1,3,1,005212.jpg,plain,Charcoal
P05215,8,"[371, 98, 489, 277]",1,3,1,005215.jpg,plain,Gray
P05218,0,"[0, 118, 466, 830]",1,1,2,005218.jpg,printed,Rust
P05219,0,"[0, 262, 466, 623]",2,2,3,005219.jpg,printed,Gray
P05220,0,"[0, 261, 460, 623]",2,2,2,005220.jpg,printed,Charcoal
P05221,0,"[0, 1, 311, 350]",1,2,3,005221.jpg,cartoon,Bronze
P05223,6,"[7, 0, 573, 467]",1,1,2,005223.jpg,plain,Charcoal
P05229,6,"[241, 71, 689, 742]",1,3,1,005229.jpg,plain,Gray
P05234,1,"[0, 45, 262, 408]",1,1,2,005234.jpg,printed,Gray
P05235,1,"[0, 144, 466, 829]",1,1,3,005235.jpg,printed,Gray
P05236,1,"[0, 60, 466, 830]",1,1,3,005236.jpg,printed,Gray
P05237,1,"[0, 0, 467, 350]",1,1,3,005237.jpg,printed,Gray
P05238,1,"[0, 24, 466, 829]",1,1,2,005238.jpg,printed,Gray
P05241,1,"[87, 351, 498, 956]",1,3,2,005241.jpg,printed,Gray
P05247,1,"[155, 387, 471, 762]",1,2,1,005247.jpg,cartoon,Gray
P05248,1,"[165, 319, 415, 630]",1,2,1,005248.jpg,printed,Gray
P05250,3,"[0, 0, 465, 707]",2,2,2,005250.jpg,plain,Silver
P05262,4,"[0, 57, 466, 594]",1,1,2,005262.jpg,plain,Gray
P05263,4,"[0, 118, 466, 649]",1,1,2,005263.jpg,printed,Charcoal
P05265,4,"[58, 214, 439, 623]",1,2,2,005265.jpg,plain,Charcoal
P05268,4,"[2, 60, 346, 425]",1,1,1,005268.jpg,plain,Gray
P05269,4,"[1, 41, 386, 439]",1,1,1,005269.jpg,plain,Gray
P05270,4,"[0, 0, 466, 623]",1,1,3,005270.jpg,plain,Gray
P05272,4,"[96, 0, 394, 251]",1,1,2,005272.jpg,plain,Gray
P05273,4,"[0, 0, 350, 448]",1,1,3,005273.jpg,plain,Charcoal
P05276,4,"[40, 20, 426, 318]",1,1,1,005276.jpg,plain,Charcoal
P05277,4,"[0, 42, 445, 547]",1,1,1,005277.jpg,plain,Charcoal
P05278,4,"[99, 0, 426, 262]",1,1,2,005278.jpg,plain,Gray
P05279,4,"[0, 121, 466, 647]",1,1,2,005279.jpg,printed,Charcoal
P05280,4,"[13, 133, 418, 577]",1,1,1,005280.jpg,plain,Silver
P05282,4,"[70, 155, 439, 596]",1,2,1,005282.jpg,printed,Charcoal
P05283,4,"[0, 51, 466, 623]",1,1,3,005283.jpg,plain,Gray
P05284,4,"[76, 0, 374, 262]",1,1,2,005284.jpg,plain,Charcoal
P05287,0,"[0, 3, 464, 830]",1,2,3,005287.jpg,printed,Gray
P05288,0,"[25, 72, 465, 624]",2,3,2,005288.jpg,plain,Tan
P05289,0,"[0, 2, 465, 595]",1,2,3,005289.jpg,plain,Gray
P05310,11,"[3, 0, 623, 465]",1,2,3,005310.jpg,printed,Gray
P05311,11,"[0, 55, 466, 585]",1,1,2,005311.jpg,printed,Gray
P05312,11,"[91, 1, 344, 562]",1,1,2,005312.jpg,plain,Gray
P05313,11,"[0, 0, 467, 623]",1,2,3,005313.jpg,plain,Charcoal
P05314,11,"[137, 0, 574, 916]",2,3,1,005314.jpg,printed,Gray
P05315,11,"[94, 0, 578, 959]",2,2,2,005315.jpg,plain,Gray
P05316,11,"[116, 160, 512, 773]",2,2,1,005316.jpg,printed,Gray
P05317,11,"[186, 190, 576, 959]",1,3,1,005317.jpg,printed,Gray
P05318,11,"[84, 118, 383, 560]",2,2,1,005318.jpg,printed,Gray
P05319,11,"[115, 4, 518, 936]",2,2,2,005319.jpg,printed,Gray
P05320,11,"[117, 235, 566, 958]",2,3,2,005320.jpg,printed,Gray
P05321,1,"[1, 157, 465, 611]",1,1,3,005321.jpg,plain,Silver
P05322,1,"[4, 11, 466, 682]",1,1,2,005322.jpg,plain,Silver
P05323,1,"[0, 67, 466, 682]",1,1,2,005323.jpg,plain,Silver
P05325,1,"[0, 69, 466, 695]",1,1,2,005325.jpg,plain,Brown
P05327,1,"[1, 69, 466, 668]",1,1,2,005327.jpg,plain,Tan
